Año - Semestre,Lugar de Clase,Nivel,Sede,Jornada,Programa Académico,Semestre,Código,Concepto Financiero,Valor del Concepto.
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),7,22,MATRICULA,1438000
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),8,22,MATRICULA,1438000
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),9,22,MATRICULA,1438000
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),10,22,MATRICULA,1438000
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),11,22,MATRICULA,1402000
2011 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,LICENCIATURA EN EDUCACION BASICA CON ENF. (430),12,22,MATRICULA,1402000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Diurna,DEP. IDIOMAS FRANCES-FACULTAD DE EDUCACI. (701),1,22,MATRICULA,537000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Diurna,DEP. IDIOMAS FRANCES-FACULTAD DE EDUCACI. (701),2,22,MATRICULA,537000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Diurna,DEP. IDIOMAS FRANCES-FACULTAD DE EDUCACI. (701),3,22,MATRICULA,537000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Diurna,DEP. IDIOMAS FRANCES-FACULTAD DE EDUCACI. (701),4,22,MATRICULA,537000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),1,22,MATRICULA,507000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),2,22,MATRICULA,507000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),3,22,MATRICULA,507000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),4,22,MATRICULA,507000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Posgrado,TULUÁ,Fin de semana,ESPECIALIZACION EN DERECHO CONSTITUCIONA. (820),2,22,MATRICULA,3200000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),1,22,MATRICULA,1497000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),2,22,MATRICULA,1497000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),3,22,MATRICULA,1497000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),4,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),5,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),6,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),7,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),8,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),9,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),10,22,MATRICULA,1488000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),1,22,MATRICULA,2085000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),2,22,MATRICULA,2085000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),3,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),4,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),5,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),6,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),7,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),8,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),9,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),10,22,MATRICULA,2073000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),1,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),2,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),3,22,MATRICULA,1980000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),4,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),5,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),6,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),7,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),8,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),9,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),10,22,MATRICULA,1950000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),11,22,MATRICULA,650000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),1,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),2,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),3,22,MATRICULA,1980000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),4,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),5,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),6,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),7,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),8,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),9,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),10,22,MATRICULA,1950000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),11,22,MATRICULA,650000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),1,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),2,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),3,22,MATRICULA,1980000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),4,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),5,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),6,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),7,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),8,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),9,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),10,22,MATRICULA,1950000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),11,22,MATRICULA,650000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),1,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),2,22,MATRICULA,1991000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),3,22,MATRICULA,1980000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),4,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),5,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),6,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),7,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),8,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),9,22,MATRICULA,1979000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),10,22,MATRICULA,1950000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),11,22,MATRICULA,650000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),1,22,MATRICULA,3802000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),2,22,MATRICULA,3802000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),3,22,MATRICULA,3781000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),4,22,MATRICULA,3780000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),5,22,MATRICULA,3780000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),6,22,MATRICULA,3780000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),7,22,MATRICULA,3780000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),8,22,MATRICULA,3781000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),9,22,MATRICULA,3781000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),10,22,MATRICULA,3709000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),11,22,MATRICULA,3709000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),12,22,MATRICULA,3709000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (440),1,22,MATRICULA,800000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (440),2,22,MATRICULA,800000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),7,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),8,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),9,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),10,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (660),1,22,MATRICULA,800000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),1,22,MATRICULA,803000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),2,22,MATRICULA,803000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),3,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),4,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),5,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN AGROPECUARIA AMBIENTAL. (910),6,22,MATRICULA,747000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN GESTIÓN DE SALUD. (601),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),1,22,MATRICULA,803000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),2,22,MATRICULA,803000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),3,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),4,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),5,22,MATRICULA,798000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),6,22,MATRICULA,747000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS. (606),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN OBRAS CIVILES. (602),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),1,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),2,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),3,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),4,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),5,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN REGENCIA DE FARMACIA. (605),6,22,MATRICULA,772500
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),1,22,MATRICULA,1454000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),2,22,MATRICULA,1454000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),3,22,MATRICULA,1446000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),4,22,MATRICULA,1446000
2010 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),5,22,MATRICULA,1446000
